Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,GOOG,HGLG11.SA,IBM,KNRI11.SA,MSFT,PETR3.SA,PETR4.SA,AAPL,GOOG,HGLG11.SA,IBM,KNRI11.SA,MSFT,PETR3.SA,PETR4.SA,AAPL,GOOG,HGLG11.SA,IBM,KNRI11.SA,MSFT,PETR3.SA,PETR4.SA,AAPL,GOOG,HGLG11.SA,IBM,KNRI11.SA,MSFT,PETR3.SA,PETR4.SA,AAPL,GOOG,HGLG11.SA,IBM,KNRI11.SA,MSFT,PETR3.SA,PETR4.SA,AAPL,GOOG,HGLG11.SA,IBM,KNRI11.SA,MSFT,PETR3.SA,PETR4.SA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-15 00:00:00+00:00,0.833014726638794,4.593210697174072,,50.689727783203125,,19.045408248901367,3.7823212146759033,2.747407913208008,0.98642897605896,4.604491233825684,,91.70172119140625,,27.389999389648438,13.041250228881836,11.975000381469727,0.990356981754303,4.6904191970825195,,91.77820587158203,,27.5,13.041250228881836,11.975000381469727,0.9703570008277893,4.452063083648682,,90.63097381591797,,27.200000762939453,13.041250228881836,11.975000381469727,0.9857140183448792,4.494403839111328,,90.8986587524414,,27.34000015258789,13.041250228881836,11.975000381469727,376045600.0,477844390.0,,5112430.0,,104468000.0,0.0,0.0
2004-11-16 00:00:00+00:00,0.8284898996353149,4.286864280700684,,50.145408630371094,,18.857666015625,3.6126554012298584,2.618352174758911,0.9810709953308105,4.297391891479492,,90.7170181274414,,27.1200008392334,12.456250190734863,11.412500381469727,0.9857140183448792,4.469995021820068,,91.3001937866211,,27.34000015258789,12.456250190734863,11.875,0.9728569984436035,4.254802227020264,,90.4875717163086,,27.049999237060547,12.456250190734863,11.412500381469727,0.9850000143051147,4.420928955078125,,91.06118774414062,,27.329999923706055,12.456250190734863,11.875,295103200.0,839832142.0,,5945569.0,,64522600.0,41049600.0,78998400.0
2004-11-17 00:00:00+00:00,0.8278871178627014,4.285870552062988,,50.446624755859375,,18.892431259155273,3.6235311031341553,2.6395750045776367,0.9803569912910461,4.296395778656006,,91.26194763183594,,27.170000076293945,12.493749618530273,11.505000114440918,0.9901790022850037,4.420928955078125,,92.38050079345703,,27.350000381469727,12.493749618530273,11.623749732971191,0.9682139754295349,4.209222793579102,,91.1089859008789,,27.059999465942383,12.493749618530273,11.475000381469727,0.9855359792709351,4.209721088409424,,91.1089859008789,,27.25,12.493749618530273,11.475000381469727,397751200.0,728034662.0,,6645447.0,,58830700.0,43712000.0,36428800.0
2004-11-18 00:00:00+00:00,0.8352763652801514,4.1626362800598145,,50.25639724731445,,18.822900772094727,3.598153591156006,2.6068809032440186,0.9891070127487183,4.172859191894531,,90.91778564453125,,27.06999969482422,12.40625,11.362500190734863,0.9901790022850037,4.344216823577881,,91.49139404296875,,27.170000076293945,12.40625,11.623749732971191,0.9694640040397644,4.127778053283691,,90.85086059570312,,27.0,12.40625,11.288749694824219,0.9696429967880249,4.241352081298828,,91.16635131835938,,27.1299991607666,12.40625,11.6225004196167,459149600.0,667677273.0,,4870071.0,,63249900.0,54899200.0,37174400.0
2004-11-19 00:00:00+00:00,0.8319591879844666,4.20884895324707,,49.91288375854492,,18.6768741607666,3.6035916805267334,2.5954091548919678,0.9851790070533752,4.219184875488281,,90.2963638305664,,26.860000610351562,12.425000190734863,11.3125,1.0162500143051147,4.233631134033203,,90.97514343261719,,27.06999969482422,12.425000190734863,11.461250305175781,0.9732139706611633,4.147453784942627,,90.10516357421875,,26.84000015258789,12.425000190734863,11.239999771118164,0.9908930063247681,4.211712837219238,,90.77437591552734,,27.030000686645508,12.425000190734863,11.4375,765279200.0,352086780.0,,5940339.0,,85808600.0,38144000.0,28617600.0
2004-11-22 00:00:00+00:00,0.9251530170440674,4.102013111114502,,50.26169204711914,,18.530851364135742,3.6217188835144043,2.629538059234619,1.0955359935760498,4.112086772918701,,90.9273452758789,,26.649999618530273,12.487500190734863,11.461250305175781,1.1428569555282593,4.221675872802734,,91.20458984375,,26.81999969482422,12.487500190734863,11.517499923706055,1.0339289903640747,4.017691135406494,,90.01911926269531,,26.100000381469727,12.487500190734863,11.298749923706055,1.1035710573196411,4.096395969390869,,90.15296173095703,,26.75,12.487500190734863,11.298749923706055,2568210400.0,496582362.0,,6081549.0,,92410800.0,28032000.0,26064000.0
2004-11-23 00:00:00+00:00,0.9239462614059448,4.162139415740967,,50.35152053833008,,18.44741439819336,3.5713255405426025,2.5839383602142334,1.0941070318222046,4.172360897064209,,91.0898666381836,,26.530000686645508,12.313750267028809,11.262499809265137,1.1151789426803589,4.254802227020264,,91.17591094970703,,26.700000762939453,12.313750267028809,11.568750381469727,1.0901789665222168,4.146955966949463,,90.3919677734375,,26.399999618530273,12.313750267028809,11.212499618530273,1.1124999523162842,4.183568954467773,,90.53536987304688,,26.520000457763672,12.313750267028809,11.5,911450400.0,498393124.0,,5784275.0,,70459700.0,26969600.0,32566400.0
2004-11-24 00:00:00+00:00,0.9658684730529785,4.342021942138672,,50.446624755859375,,18.523895263671875,3.5709636211395264,2.5695996284484863,1.1437499523162842,4.35268497467041,,91.26194763183594,,26.639999389648438,12.3125,11.199999809265137,1.1642860174179077,4.413705825805664,,91.57743835449219,,26.729999542236328,12.3125,11.376250267028809,1.099107027053833,4.296645164489746,,90.86042022705078,,26.399999618530273,12.3125,11.1875,1.1016069650650024,4.3541789054870605,,90.86042022705078,,26.6200008392334,12.3125,11.3125,1390788000.0,613531078.0,,3923128.0,,60069200.0,40652800.0,35859200.0
2004-11-25 00:00:00+00:00,,,,,,,3.7322914600372314,2.7072560787200928,,,,,,,12.868749618530273,11.800000190734863,,,,,,,12.868749618530273,11.800000190734863,,,,,,,12.868749618530273,11.5649995803833,,,,,,,12.868749618530273,11.625,,,,,,,16230400.0,50444800.0
2004-11-26 00:00:00+00:00,0.9734089374542236,4.457056999206543,,50.05558395385742,,18.496091842651367,3.68697452545166,2.6906232833862305,1.1526789665222168,4.468002796173096,,90.55449676513672,,26.600000381469727,12.712499618530273,11.727499961853027,1.1742860078811646,4.483942985534668,,91.18547058105469,,26.81999969482422,12.712499618530273,11.7475004196167,1.1489289999008179,4.36663293838501,,90.42064666748047,,26.549999237060547,12.712499618530273,11.625,1.166964054107666,4.3785881996154785,,90.86997985839844,,26.559999465942383,12.712499618530273,11.725000381469727,550144000.0,260175560.0,,2305698.0,,24398700.0,36748800.0,24150400.0
2004-11-29 00:00:00+00:00,1.0320696830749512,4.498301029205322,,50.46776580810547,,18.614295959472656,3.6525330543518066,2.645597219467163,1.2221430540084839,4.509347915649414,,91.3001937866211,,26.770000457763672,12.59375,11.53125,1.2423210144042969,4.556670188903809,,92.14149475097656,,26.950000762939453,12.59375,11.736249923706055,1.2037500143051147,4.421177864074707,,90.76481628417969,,26.610000610351562,12.59375,11.5,1.2312500476837158,4.492162227630615,,90.76481628417969,,26.639999389648438,12.59375,11.725000381469727,1712916800.0,428263241.0,,5961991.0,,67079900.0,70054400.0,30544000.0
2004-11-30 00:00:00+00:00,1.011108160018921,4.521407604217529,,49.80192184448242,,18.642108917236328,3.70328950881958,2.664238929748535,1.1973210573196411,4.532511234283447,,90.0956039428711,,26.809999465942383,12.768750190734863,11.612500190734863,1.2283929586410522,4.557916164398193,,91.44359588623047,,27.010000228881836,12.768750190734863,11.65625,1.1973210573196411,4.489422798156738,,90.0956039428711,,26.700000762939453,12.768750190734863,11.46875,1.2283929586410522,4.500879764556885,,90.96558380126953,,26.75,12.768750190734863,11.551250457763672,1028518400.0,309154460.0,,6140334.0,,75960400.0,69491200.0,32896000.0
2004-12-01 00:00:00+00:00,1.022267460823059,4.471220016479492,,50.668582916259766,,18.948057174682617,3.813861131668091,2.7445387840270996,1.210536003112793,4.4822001457214355,,91.66348266601562,,27.25,13.149999618530273,11.962499618530273,1.213392972946167,4.545462131500244,,91.84512329101562,,27.280000686645508,13.149999618530273,12.012499809265137,1.1833930015563965,4.471988201141357,,90.31549072265625,,26.809999465942383,13.149999618530273,11.625,1.210536003112793,4.531764030456543,,90.34416961669922,,26.950000762939453,13.149999618530273,11.6875,800553600.0,315743063.0,,5925067.0,,99889000.0,89868800.0,43670400.0
2004-12-02 00:00:00+00:00,0.983361005783081,4.457305908203125,,50.605167388916016,,18.836809158325195,3.719602584838867,2.6929173469543457,1.164463996887207,4.468252182006836,,91.54875946044922,,27.09000015258789,12.824999809265137,11.737500190734863,1.1946430206298828,4.5208048820495605,,92.5239028930664,,27.399999618530273,12.824999809265137,12.0,1.1546430587768555,4.447081089019775,,91.29063415527344,,26.920000076293945,12.824999809265137,11.637499809265137,1.1808929443359375,4.4807047843933105,,91.44359588623047,,27.270000457763672,12.824999809265137,11.918749809265137,987442400.0,251374696.0,,5389306.0,,96088300.0,27456000.0,28377600.0
2004-12-03 00:00:00+00:00,0.9452089667320251,4.482151508331299,,51.302730560302734,,18.934146881103516,3.7083630561828613,2.6759960651397705,1.1192859411239624,4.49315881729126,,92.81070709228516,,27.229999542236328,12.786250114440918,11.663749694824219,1.160714030265808,4.509596824645996,,93.33651733398438,,27.440000534057617,12.786250114440918,11.837499618530273,1.1026790142059326,4.423419952392578,,92.30401611328125,,27.139999389648438,12.786250114440918,11.649999618530273,1.1523209810256958,4.4819512367248535,,92.30401611328125,,27.15999984741211,12.786250114440918,11.824999809265137,1238848800.0,235647968.0,,7350033.0,,76498400.0,31257600.0,30384000.0
2004-12-06 00:00:00+00:00,0.9919565916061401,4.380035400390625,,51.614498138427734,,19.003692626953125,3.7594804763793945,2.7000856399536133,1.1746430397033691,4.390791893005371,,93.37476348876953,,27.329999923706055,12.962499618530273,11.768750190734863,1.1828570365905762,4.500630855560303,,93.59464263916016,,27.440000534057617,12.962499618530273,11.861249923706055,1.124107003211975,4.384067058563232,,92.39962005615234,,27.06999969482422,12.962499618530273,11.6875,1.1473209857940674,4.461526870727539,,92.61949920654297,,27.100000381469727,12.962499618530273,11.6875,1247920800.0,251097661.0,,5505098.0,,55297400.0,38156800.0,22380800.0
2004-12-07 00:00:00+00:00,0.9483766555786133,4.2592854499816895,,50.784847259521484,,18.822900772094727,3.6797237396240234,2.664238929748535,1.1230360269546509,4.269745826721191,,91.8738021850586,,27.06999969482422,12.6875,11.612500190734863,1.1916069984436035,4.388551235198975,,93.92925262451172,,27.3799991607666,12.6875,11.748749732971191,1.1171430349349976,4.247828006744385,,91.76863861083984,,27.0,12.6875,11.537500381469727,1.177320957183838,4.38356876373291,,93.4034423828125,,27.260000228881836,12.6875,11.725000381469727,1056899200.0,275866153.0,,6775047.0,,111656000.0,37657600.0,25740800.0
2004-12-08 00:00:00+00:00,0.9542573094367981,4.223259449005127,,51.07548904418945,,19.024538040161133,3.661959648132324,2.6653854846954346,1.1299999952316284,4.233631134033203,,92.39962005615234,,27.360000610351562,12.626250267028809,11.617500305175781,1.1505359411239624,4.325786113739014,,93.06883239746094,,27.360000610351562,12.626250267028809,11.649999618530273,1.1080360412597656,4.202497959136963,,91.55831909179688,,26.90999984741211,12.626250267028809,11.481249809265137,1.1264289617538452,4.242846965789795,,92.18929290771484,,27.010000228881836,12.626250267028809,11.612500190734863,691902400.0,302802741.0,,5554992.0,,95655000.0,30604800.0,26467200.0
2004-12-09 00:00:00+00:00,0.9649640321731567,4.308977127075195,,51.52998352050781,,18.934146881103516,3.589089870452881,2.5928289890289307,1.14267897605896,4.319559097290039,,93.22179412841797,,27.229999542236328,12.375,11.301250457763672,1.149999976158142,4.321302890777588,,93.3078384399414,,27.360000610351562,12.375,11.649999618530273,1.1083929538726807,4.196022033691406,,91.5009536743164,,26.940000534057617,12.375,11.301250457763672,1.1216069459915161,4.240355968475342,,91.96940612792969,,27.1299991607666,12.375,11.626250267028809,741501600.0,307307563.0,,5976530.0,,83006000.0,34316800.0,26044800.0
2004-12-10 00:00:00+00:00,0.982456624507904,4.264751434326172,,51.08607864379883,,18.82985496520996,3.6329574584960938,2.6355600357055664,1.1633930206298828,4.2752251625061035,,92.41873931884766,,27.079999923706055,12.526249885559082,11.487500190734863,1.1794639825820923,4.355673789978027,,93.6806869506836,,27.18000030517578,12.526249885559082,11.550000190734863,1.155357003211975,4.26625919342041,,91.8738021850586,,27.040000915527344,12.526249885559082,11.313750267028809,1.1612499952316284,4.319559097290039,,91.8738021850586,,27.079999923706055,12.526249885559082,11.375,775773600.0,173335277.0,,4380962.0,,70949200.0,15257600.0,28752000.0
2004-12-13 00:00:00+00:00,0.9788376688957214,4.234936714172363,,50.96981430053711,,18.948057174682617,3.6416587829589844,2.6527669429779053,1.159106969833374,4.245337009429932,,92.20841217041016,,27.25,12.556249618530273,11.5625,1.176785945892334,4.313333034515381,,92.92543029785156,,27.280000686645508,12.556249618530273,11.574999809265137,1.1535710096359253,4.220430850982666,,91.85468292236328,,26.90999984741211,12.556249618530273,11.475000381469727,1.1717859506607056,4.288177013397217,,92.5908203125,,27.100000381469727,12.556249618530273,11.512499809265137,395040800.0,193466452.0,,5020277.0,,93812500.0,19840000.0,22857600.0
2004-12-14 00:00:00+00:00,0.9845677614212036,4.4396653175354,,51.42425537109375,,18.934146881103516,3.6797237396240234,2.6754233837127686,1.1658929586410522,4.450568199157715,,93.03059387207031,,27.229999542236328,12.6875,11.661250114440918,1.176429033279419,4.453805923461914,,93.4034423828125,,27.329999923706055,12.6875,11.681249618530273,1.1610709428787231,4.2241668701171875,,92.05545043945312,,27.040000915527344,12.6875,11.577500343322754,1.167857050895691,4.259036064147949,,92.06501007080078,,27.049999237060547,12.6875,11.5962495803833,415721600.0,445198482.0,,4699887.0,,127843200.0,18995200.0,28892800.0
2004-12-15 00:00:00+00:00,0.9841157793998718,4.4667463302612305,,51.43484878540039,,18.8507137298584,3.7123515605926514,2.690048933029175,1.165356993675232,4.477715969085693,,93.04971313476562,,27.110000610351562,12.800000190734863,11.725000381469727,1.1689289808273315,4.500380992889404,,93.4034423828125,,27.399999618530273,12.800000190734863,11.737500190734863,1.1546430587768555,4.400008201599121,,92.55258178710938,,27.06999969482422,12.800000190734863,11.487500190734863,1.1649999618530273,4.433134078979492,,92.65774536132812,,27.219999313354492,12.800000190734863,11.640000343322754,398361600.0,460559845.0,,4094567.0,,106303900.0,66688000.0,70921600.0
2004-12-16 00:00:00+00:00,1.00432288646698,4.384507656097412,,51.49825668334961,,18.885486602783203,3.770357608795166,2.7416703701019287,1.1892859935760498,4.395275115966797,,93.16443634033203,,27.15999984741211,13.0,11.949999809265137,1.2053569555282593,4.4953999519348145,,93.83364868164062,,27.280000686645508,13.0,11.949999809265137,1.1794639825820923,4.38232421875,,92.54302215576172,,27.010000228881836,13.0,11.648750305175781,1.181249976158142,4.407230854034424,,92.54302215576172,,27.149999618530273,13.0,11.649999618530273,1126115200.0,344197318.0,,5920465.0,,88997500.0,47168000.0,62121600.0
2004-12-17 00:00:00+00:00,0.9800440073013306,4.4741997718811035,,50.83766555786133,,18.746397018432617,3.7130773067474365,2.7164342403411865,1.1605360507965088,4.485188007354736,,91.96940612792969,,26.959999084472656,12.802499771118164,11.84000015258789,1.1971429586410522,4.4956488609313965,,93.69024658203125,,27.31999969482422,12.802499771118164,12.024999618530273,1.1589289903640747,4.397267818450928,,91.96940612792969,,26.799999237060547,12.802499771118164,11.787500381469727,1.1935709714889526,4.4024977684021,,92.73422241210938,,27.0,12.802499771118164,11.962499618530273,783496000.0,296555412.0,,9260343.0,,126184400.0,28518400.0,27123200.0
2004-12-20 00:00:00+00:00,0.9458124041557312,4.596937656402588,,51.02263641357422,,18.73946189880371,3.7449793815612793,2.7129921913146973,1.1200000047683716,4.608226776123047,,92.30401611328125,,26.950000762939453,12.912500381469727,11.824999809265137,1.1785709857940674,4.693905830383301,,93.27915954589844,,27.149999618530273,12.912500381469727,11.936249732971191,1.102856993675232,4.529770851135254,,92.11280822753906,,26.889999389648438,12.912500381469727,11.77750015258789,1.1691069602966309,4.533009052276611,,92.11280822753906,,27.010000228881836,12.912500381469727,11.850000381469727,1168126400.0,394854485.0,,4989315.0,,85552800.0,33920000.0,69881600.0
2004-12-21 00:00:00+00:00,0.9604397416114807,4.5653839111328125,,51.271034240722656,,18.822900772094727,3.842864751815796,2.770637035369873,1.1373209953308105,4.576595783233643,,92.75334930419922,,27.06999969482422,13.25,12.076250076293945,1.1387499570846558,4.679460048675537,,92.87763214111328,,27.170000076293945,13.25,12.1225004196167,1.100000023841858,4.567877769470215,,92.26577758789062,,26.940000534057617,13.25,11.8100004196167,1.1349999904632568,4.64035701751709,,92.34225463867188,,27.0,13.25,11.8100004196167,1064414400.0,221479058.0,,5064523.0,,94646100.0,28684800.0,38566400.0
2004-12-22 00:00:00+00:00,0.9613450169563293,4.6287407875061035,,51.58283233642578,,18.753355026245117,3.802985906600952,2.7330667972564697,1.1383930444717407,4.640108108520508,,93.31739807128906,,26.969999313354492,13.112500190734863,11.912500381469727,1.1492860317230225,4.653806209564209,,93.67112731933594,,27.149999618530273,13.112500190734863,12.15625,1.1321430206298828,4.558165073394775,,93.011474609375,,26.780000686645508,13.112500190734863,11.893750190734863,1.1367859840393066,4.580331802368164,,93.06883239746094,,26.84000015258789,13.112500190734863,12.100000381469727,565829600.0,156865776.0,,5177805.0,,63651900.0,36838400.0,37372800.0
2004-12-23 00:00:00+00:00,0.9652653336524963,4.668492794036865,,51.640953063964844,,18.781177520751953,3.853740692138672,2.771782159805298,1.1430360078811646,4.679957866668701,,93.42256164550781,,27.010000228881836,13.287500381469727,12.081250190734863,1.1473209857940674,4.69739294052124,,93.69024658203125,,27.149999618530273,13.287500381469727,12.112500190734863,1.135714054107666,4.632636070251465,,93.21223449707031,,26.829999923706055,13.287500381469727,11.851249694824219,1.1383930444717407,4.668749809265137,,93.21223449707031,,26.8700008392334,13.287500381469727,12.081250190734863,245929600.0,145125936.0,,3755768.0,,65801900.0,68595200.0,32531200.0
2004-12-24 00:00:00+00:00,,,,,,,3.853740692138672,2.771782159805298,,,,,,,13.287500381469727,12.081250190734863,,,,,,,13.287500381469727,12.081250190734863,,,,,,,13.287500381469727,12.081250190734863,,,,,,,13.287500381469727,12.081250190734863,,,,,,,0.0,0.0
2004-12-27 00:00:00+00:00,0.9524474143981934,4.768124103546143,,51.524696350097656,,18.669919967651367,3.842864751815796,2.774937152862549,1.127856969833374,4.779833793640137,,93.21223449707031,,26.850000381469727,13.25,12.095000267028809,1.1633930206298828,4.814454078674316,,93.66156768798828,,27.100000381469727,13.25,12.149999618530273,1.1228569746017456,4.709846019744873,,93.0975112915039,,26.81999969482422,13.25,11.975000381469727,1.157142996788025,4.711091995239258,,93.39388275146484,,27.010000228881836,13.25,12.0,559490400.0,245079187.0,,3412993.0,,55958500.0,61964800.0,74985600.0
2004-12-28 00:00:00+00:00,0.9678283929824829,4.789243698120117,,51.94743347167969,,18.73946189880371,3.870053291320801,2.7789528369903564,1.146070957183838,4.801004886627197,,93.97705841064453,,26.950000762939453,13.34375,12.112500190734863,1.1473209857940674,4.820681095123291,,94.216064453125,,27.030000686645508,13.34375,12.125,1.1080360412597656,4.757418155670166,,93.08795166015625,,26.799999237060547,13.34375,11.893750190734863,1.130357027053833,4.784814834594727,,93.11663818359375,,26.850000381469727,13.34375,12.0625,611755200.0,166453579.0,,4535874.0,,55075900.0,14604800.0,15184000.0
2004-12-29 00:00:00+00:00,0.9717494249343872,4.792721748352051,,51.88404846191406,,18.704689025878906,3.9044957160949707,2.8070566654205322,1.1507140398025513,4.804491996765137,,93.86233520507812,,26.899999618530273,13.462499618530273,12.234999656677246,1.1603569984436035,4.819933891296387,,94.13957977294922,,27.0,13.462499618530273,12.234999656677246,1.135179042816162,4.7765960693359375,,93.4990463256836,,26.81999969482422,13.462499618530273,12.125,1.139464020729065,4.7765960693359375,,93.50860595703125,,26.850000381469727,13.462499618530273,12.125,449562400.0,107525527.0,,3447930.0,,47594900.0,41292800.0,17363200.0
2004-12-30 00:00:00+00:00,0.977178692817688,4.909496307373047,,51.94743347167969,,18.607343673706055,3.8609907627105713,2.7861218452453613,1.157142996788025,4.921553134918213,,93.97705841064453,,26.760000228881836,13.3125,12.143750190734863,1.1612499952316284,4.937243938446045,,94.64627075195312,,26.940000534057617,13.3125,12.243749618530273,1.1467859745025635,4.778339862823486,,93.75717163085938,,26.75,13.3125,12.140000343322754,1.1573209762573242,4.806234836578369,,93.78585052490234,,26.889999389648438,13.3125,12.233750343322754,345340800.0,237057231.0,,3987770.0,,48355400.0,15078400.0,11993600.0
2004-12-31 00:00:00+00:00,0.9711464047431946,4.789988994598389,,52.095420837402344,,18.579526901245117,3.8609907627105713,2.7861218452453613,1.149999976158142,4.801752090454102,,94.24474334716797,,26.719999313354492,13.3125,12.143750190734863,1.160714030265808,4.978340148925781,,94.56022644042969,,26.899999618530273,13.3125,12.143750190734863,1.1433930397033691,4.796022891998291,,94.15869903564453,,26.68000030517578,13.3125,12.143750190734863,1.158750057220459,4.962151050567627,,94.26386260986328,,26.75,13.3125,12.143750190734863,278588800.0,307889737.0,,2921687.0,,54959500.0,0.0,0.0
